685::Triumph Tulips::Tulips|Blue
686::Cymbidium Orchids::Orchids|Orange
687::LA hybrid lilies::Lilies|Ivory
688::Little Becka::Sunflowers|Orange
689::Dianthus Neon Star::Carnations|Magenta
690::Patty Plum::Poppies|Purple
691::Dwarf Bearded Iris::Iris|Blue
692::Madonna::Bougainvilleas|Orange
693::China Roses::Roses|Blue
694::Darwin Hybrid Tulips::Tulips|Yellow
695::Zygopetalum OrchidsPhalaenopsis Orchids::Orchids|Blue
696::Turk Cap lilies::Lilies|Yellow
697::Coconut Ice::Sunflowers|Purple
698::Dianthus Neon Star::Carnations|Orange
699::Picotee::Poppies|Purple
700::Siberian Iris::Iris|Magenta
701::Madonna::Bougainvilleas|Red
702::David Austin Roses::Roses|Purple
703::Parrot Tulips::Tulips|Yellow
704::Cattleya Orchids::Orchids|Orange
705::Canada lilies::Lilies|White
706::Strawberry Blonde::Sunflowers|Purple
707::Dianthus Deltoides Maiden::Carnations|Purple
708::Ruffles::Poppies|Orange
709::German Iris::Iris|Blue
710::Silhouette::Bougainvilleas|Ivory
711::David Austin Roses::Roses|Blue
712::Fosteriana Tulips::Tulips|Ivory
713::Encyclia Orchids::Orchids|Orange
714::Blue Water Lilies::Lilies|Yellow
715::American Giant::Sunflowers|Blue
716::Dianthus Armeria::Carnations|Magenta
717::Opium Poppy::Poppies|Orange
718::Japanese Iris::Iris|Ivory
719::Formosa::Bougainvilleas|Purple
720::China Roses::Roses|Ivory
721::Triumph Tulips::Tulips|Magenta
722::Cattleya Orchids::Orchids|White
723::Longiflorium lilies::Lilies|Orange
724::Solar Flare::Sunflowers|Yellow
725::Dianthus Chinensis Heddewigii::Carnations|Blue
726::Helen Elizabeth Poppy::Poppies|White
727::Siberian Iris::Iris|Red
728::Cherry Blossom::Bougainvilleas|Ivory
729::Polyantha Roses::Roses|Purple
730::Parrot Tulips::Tulips|Magenta
731::Cattleya Orchids::Orchids|Ivory
732::Oriental lilies::Lilies|White
733::Sunforest Mix::Sunflowers|Magenta
734::Dianthus Deltoides Maiden::Carnations|Yellow
735::Helen Elizabeth Poppy::Poppies|White
736::German Iris::Iris|Ivory
737::Ms. Alice::Bougainvilleas|Ivory
738::Polyantha Roses::Roses|Ivory
739::Fosteriana Tulips::Tulips|Red
740::Odontoglossum Orchids::Orchids|Orange
741::Turk Cap lilies::Lilies|White
742::Coconut Ice::Sunflowers|Orange
743::Dianthus Chinensis::Carnations|Ivory
744::Goliath::Poppies|Blue
745::Siberian Iris::Iris|Blue
746::Delta Dawn::Bougainvilleas|Red
747::Bourbon Roses::Roses|Purple
748::Single Late Tulips::Tulips|Magenta
749::Epidendrum Orchids::Orchids|Orange
750::Blue Water Lilies::Lilies|Purple
751::Lemon Queen::Sunflowers|Purple
752::Dianthus American::Carnations|Ivory
753::Helen Elizabeth Poppy::Poppies|Orange
754::Japanese Iris::Iris|Purple
755::Scarlett-O-Hara::Bougainvilleas|Blue
756::Polyantha Roses::Roses|Purple
757::Double Tulips::Tulips|Ivory
758::Odontoglossum Orchids::Orchids|White
759::Oriental lilies::Lilies|Magenta
760::Orange Sun::Sunflowers|Purple
761::Everlast Lavender Lace::Carnations|Ivory
762::Khedive::Poppies|White
763::Louisiana Iris::Iris|Orange
764::Scarlett-O-Hara::Bougainvilleas|Ivory
765::Damask Roses::Roses|Orange
766::Kaufmanniana Tulips::Tulips|Orange
767::Cattleya Orchids::Orchids|Orange
768::Asiatic lilies::Lilies|Blue
769::Irish Eyes::Sunflowers|Yellow
770::Dianthus Plumarius::Carnations|Orange
771::Helen Elizabeth Poppy::Poppies|White
772::Siberian Iris::Iris|Purple
773::Cherry Blossom::Bougainvilleas|Blue
774::Alba Roses::Roses|Ivory
775::Single Late Tulips::Tulips|Yellow
776::Odontoglossum Orchids::Orchids|Yellow
777::Turk Cap lilies::Lilies|Blue
778::Sunflower Bashful::Sunflowers|Orange
779::Dianthus Armeria::Carnations|Ivory
780::Ruffles::Poppies|Orange
781::Louisiana Iris::Iris|Yellow
782::Queen::Bougainvilleas|White
783::Grandiflora Roses::Roses|Purple
784::Viridiflora Tulips::Tulips|Yellow
785::Vanda Orchids::Orchids|Orange
786::Asiatic lilies::Lilies|Ivory
787::Ring of Fire::Sunflowers|Purple
788::Dianthus Armeria::Carnations|Purple
789::Khedive::Poppies|Blue
790::Bearded Iris::Iris|Orange
791::Silhouette::Bougainvilleas|Blue
792::Hybrid Tea Roses::Roses|Orange
793::Fringed Tulips::Tulips|Magenta
794::Odontoglossum Orchids::Orchids|Purple
795::Nankeen::Lilies|Red
796::Soraya::Sunflowers|Purple
797::Pinkball Wizard::Carnations|Yellow
798::Turkenlouis::Poppies|Ivory
799::Bearded Iris::Iris|White
800::Formosa::Bougainvilleas|Purple
801::Alba Roses::Roses|Ivory
802::Single Early Tulips::Tulips|Blue
803::Epidendrum Orchids::Orchids|Magenta
804::Rosella�s Dream::Lilies|Purple
805::Coconut Ice::Sunflowers|Blue
806::Dianthus Pavonius::Carnations|White
807::Picotee::Poppies|Red
808::Japanese Iris::Iris|Purple
809::Cherry Blossom::Bougainvilleas|Magenta
810::Shrub Roses::Roses|Ivory
811::Species Tulips::Tulips|White
812::Odontoglossum Orchids::Orchids|Yellow
813::Starlette::Lilies|Ivory
814::Shock-O-Lat::Sunflowers|Purple
815::Dianthus Neon Star::Carnations|Blue
816::Himalayan Poppy::Poppies|White
817::Yellow Flag Iris::Iris|Yellow
818::Stripe::Bougainvilleas|Yellow
819::Alba Roses::Roses|Magenta
820::Single Early Tulips::Tulips|Magenta
821::Brassia Orchids::Orchids|Red
822::Orienpet lilies::Lilies|Orange
823::Solar Flare::Sunflowers|Ivory
824::Dianthus Plumarius::Carnations|Ivory
825::Glow::Poppies|Purple
826::Yellow Flag Iris::Iris|Purple
827::Stripe::Bougainvilleas|Red
828::Gallica Roses::Roses|Purple
829::Fosteriana Tulips::Tulips|Yellow
830::Vanda Orchids::Orchids|Red
831::Martagon Mix::Lilies|White
832::Shock-O-Lat::Sunflowers|Blue
833::Dianthus Pavonius::Carnations|Magenta
834::Glow::Poppies|Ivory
835::Louisiana Iris::Iris|White
836::Stripe::Bougainvilleas|White
837::Damask Roses::Roses|Yellow
838::Single Late Tulips::Tulips|White
839::Encyclia Orchids::Orchids|Purple
840::Orienpet lilies::Lilies|White
841::Pacino::Sunflowers|Red
842::Dianthus Chinensis Heddewigii::Carnations|Yellow
843::Corn Poppy::Poppies|Purple
844::Siberian Iris::Iris|Ivory
845::Stripe::Bougainvilleas|Ivory
846::Polyantha Roses::Roses|Orange
847::Greigii Tulips::Tulips|Ivory
848::Cattleya Orchids::Orchids|Purple
849::Orienpet lilies::Lilies|Orange
850::Lemon Queen::Sunflowers|Blue
851::Dianthus American::Carnations|Purple
852::Turkenlouis::Poppies|Orange
853::Species Irises::Iris|Purple
854::Ms. Alice::Bougainvilleas|Blue
855::David Austin Roses::Roses|White
856::Parrot Tulips::Tulips|Purple
857::Vanda Orchids::Orchids|Purple
858::Trumpet lilies::Lilies|White
859::Sunflower Elegance::Sunflowers|Magenta
860::Dianthus American::Carnations|Orange
861::Patty Plum::Poppies|Orange
862::Louisiana Iris::Iris|Red
863::Stripe::Bougainvilleas|Purple
864::Bourbon Roses::Roses|Orange
865::Species Tulips::Tulips|Purple
866::Psychopsis Orchids::Orchids|White
867::Trumpet lilies::Lilies|Yellow
868::Ms. Mars::Sunflowers|Ivory
869::Dianthus Armeria::Carnations|Orange
870::Patty Plum::Poppies|Blue
871::Japanese Iris::Iris|Orange
872::Raspberry-Ice::Bougainvilleas|Yellow
873::Floribunda Roses::Roses|Blue
874::Triumph Tulips::Tulips|Purple
875::Miltonia Orchids::Orchids|Red
876::Orienpet lilies::Lilies|Purple
877::Orange Sun::Sunflowers|Purple
878::Dianthus Superstar::Carnations|Red
879::Picotee::Poppies|White
880::Dutch Iris::Iris|Orange
881::Ms. Alice::Bougainvilleas|Yellow
882::Alba Roses::Roses|Blue
883::Viridiflora Tulips::Tulips|White
884::Encyclia Orchids::Orchids|Purple
885::Orienpet lilies::Lilies|Yellow
886::Goldie::Sunflowers|Magenta
887::Everlast Lavender Lace::Carnations|Red
888::Glow::Poppies|Purple
889::Reticulata iris::Iris|White
890::Scarlett-O-Hara::Bougainvilleas|Red
891::Grandiflora Roses::Roses|Purple
892::Lily-Flowered Tulips::Tulips|Purple
893::Odontoglossum Orchids::Orchids|Purple
894::Rosella�s Dream::Lilies|Red
895::Ms. Mars::Sunflowers|Red
896::Sweet William::Carnations|Purple
897::Patty Plum::Poppies|Orange
898::Siberian Iris::Iris|Purple
899::Barbara Karst::Bougainvilleas|Yellow
900::Floribunda Roses::Roses|Purple
901::Parrot Tulips::Tulips|Orange
902::Cattleya Orchids::Orchids|Red
903::Canada lilies::Lilies|Blue
904::Soraya::Sunflowers|Ivory
905::Dianthus American::Carnations|Yellow
906::Turkenlouis::Poppies|Blue
907::Reticulata iris::Iris|Purple
908::Ms. Alice::Bougainvilleas|Purple
909::Climbing Roses::Roses|Purple
910::Kaufmanniana Tulips::Tulips|Orange
911::Encyclia Orchids::Orchids|Purple
912::Rosella�s Dream::Lilies|Orange
913::Irish Eyes::Sunflowers|Ivory
914::Dianthus Neon Star::Carnations|Red
915::Himalayan Poppy::Poppies|White
916::Species Irises::Iris|Purple
917::Cherry Blossom::Bougainvilleas|Magenta
918::Damask Roses::Roses|Yellow
919::Species Tulips::Tulips|Red
920::Zygopetalum OrchidsPhalaenopsis Orchids::Orchids|Purple
921::Oriental lilies::Lilies|Yellow
922::Pacino::Sunflowers|Purple
923::Cheddar Pinks::Carnations|Blue
924::Glow::Poppies|White
925::Louisiana Iris::Iris|Magenta
926::Raspberry-Ice::Bougainvilleas|Red
927::Grandiflora Roses::Roses|Purple
928::Greigii Tulips::Tulips|Yellow
929::Zygopetalum OrchidsPhalaenopsis Orchids::Orchids|Red
930::Oriental lilies::Lilies|White
931::Sunflower Bashful::Sunflowers|White
932::Dianthus Chinensis::Carnations|Ivory
933::Opium Poppy::Poppies|Magenta
934::Japanese Iris::Iris|Magenta
935::Ms. Alice::Bougainvilleas|Yellow
936::Shrub Roses::Roses|White
937::Lily-Flowered Tulips::Tulips|Purple
938::Cymbidium Orchids::Orchids|Purple
939::LA hybrid lilies::Lilies|White
940::Sunflower Zohar::Sunflowers|Orange
941::Dianthus Deltoides Maiden::Carnations|Yellow
942::Khedive::Poppies|Purple
943::Louisiana Iris::Iris|Purple
944::Raspberry-Ice::Bougainvilleas|Purple
945::Floribunda Roses::Roses|Yellow
946::Single Late Tulips::Tulips|White
947::Miltonia Orchids::Orchids|Ivory
948::Martagon Mix::Lilies|Blue
949::Goldie::Sunflowers|White
950::Dianthus Neon Star::Carnations|White
951::Tallulah Belle::Poppies|Magenta
952::Dwarf Crested Iris::Iris|Orange
953::Delta Dawn::Bougainvilleas|White
954::Hybrid Tea Roses::Roses|Red
955::Greigii Tulips::Tulips|Ivory
956::Odontoglossum Orchids::Orchids|Red
957::Starlette::Lilies|Red
958::Sunflower Russian Mammoth::Sunflowers|Blue
959::Dianthus American::Carnations|Red
960::Turkish Delight::Poppies|White
961::Siberian Iris::Iris|White
962::Ms. Alice::Bougainvilleas|Red
963::Shrub Roses::Roses|White
964::Double Tulips::Tulips|Red
965::Cattleya Orchids::Orchids|Magenta
966::Oriental lilies::Lilies|White
967::Coconut Ice::Sunflowers|Purple
968::Dianthus Chinensis::Carnations|Red
969::Patty Plum::Poppies|Purple
970::Species Irises::Iris|White
971::Formosa::Bougainvilleas|Blue
972::Damask Roses::Roses|Magenta
973::Viridiflora Tulips::Tulips|Orange
974::Cattleya Orchids::Orchids|Yellow
975::Nankeen::Lilies|Yellow
976::Sunflower Elegance::Sunflowers|Red
977::Dianthus Chinensis Heddewigii::Carnations|Orange
978::Himalayan Poppy::Poppies|Magenta
979::Siberian Iris::Iris|Blue
980::Barbara Karst::Bougainvilleas|Purple
981::Gallica Roses::Roses|Blue
982::Fringed Tulips::Tulips|Yellow
983::Vanda Orchids::Orchids|Purple
984::Oriental lilies::Lilies|White
985::Soraya::Sunflowers|White
986::Everlast Lavender Lace::Carnations|Blue
987::Oriental Poppy::Poppies|Magenta
988::Louisiana Iris::Iris|Magenta
989::Formosa::Bougainvilleas|Magenta
990::Shrub Roses::Roses|Yellow
991::Single Late Tulips::Tulips|Purple
992::Brassia Orchids::Orchids|Purple
993::Starlette::Lilies|Orange
994::Sunflower Russian Mammoth::Sunflowers|Yellow
995::Everlast Lavender Lace::Carnations|Purple
996::Helen Elizabeth Poppy::Poppies|Purple
997::Dutch Iris::Iris|Purple
998::Cherry Blossom::Bougainvilleas|Purple
999::Hybrid Tea Roses::Roses|Purple
1000::Single Late Tulips::Tulips|Yellow
1001::Miltonia Orchids::Orchids|Purple
1002::Orienpet lilies::Lilies|Purple
1003::Ring of Fire::Sunflowers|Orange
1004::Everlast Lavender Lace::Carnations|Magenta
1005::Patty Plum::Poppies|Yellow
1006::Species Irises::Iris|Orange
1007::Stripe::Bougainvilleas|Magenta
1008::Groundcover Roses::Roses|Red
1009::Darwin Hybrid Tulips::Tulips|Ivory
1010::Cymbidium Orchids::Orchids|Blue
1011::Canada lilies::Lilies|White
1012::Sunflower Bashful::Sunflowers|Yellow
1013::Pinkball Wizard::Carnations|Purple
1014::Khedive::Poppies|Orange
1015::Dwarf Bearded Iris::Iris|Ivory
1016::Madonna::Bougainvilleas|Magenta
1017::Groundcover Roses::Roses|Orange
1018::Fosteriana Tulips::Tulips|Magenta
1019::Epidendrum Orchids::Orchids|White
1020::Turk Cap lilies::Lilies|Ivory
1021::Ms. Mars::Sunflowers|Orange
1022::Dianthus Plumarius::Carnations|Ivory
1023::Oriental Poppy::Poppies|Purple
1024::Dwarf Bearded Iris::Iris|Magenta
1025::Madonna::Bougainvilleas|Ivory
1026::China Roses::Roses|Orange
1027::Viridiflora Tulips::Tulips|White
1028::Oncidium Orchids::Orchids|Orange
1029::Oriental lilies::Lilies|Magenta
1030::Valentine::Sunflowers|Yellow
1031::Dianthus Caryophyllus::Carnations|Purple
1032::Oriental Poppy::Poppies|Ivory
1033::Dutch Iris::Iris|Purple
1034::Gold Rush::Bougainvilleas|Red
1035::Damask Roses::Roses|Blue
1036::Fringed Tulips::Tulips|Purple
1037::Zygopetalum OrchidsPhalaenopsis Orchids::Orchids|Purple
1038::Asiatic lilies::Lilies|Purple
1039::Shock-O-Lat::Sunflowers|Yellow
1040::Dianthus Neon Star::Carnations|Magenta
1041::Opium Poppy::Poppies|Purple
1042::Dutch Iris::Iris|Magenta
1043::Camarillo Fiesta::Bougainvilleas|Ivory
1044::Groundcover Roses::Roses|Blue
1045::Darwin Hybrid Tulips::Tulips|Purple
1046::Cattleya Orchids::Orchids|Yellow
1047::Turk Cap lilies::Lilies|Orange
1048::Ms. Mars::Sunflowers|Ivory
1049::Dianthus Deltoides Maiden::Carnations|Purple
1050::Oriental Poppy::Poppies|Blue
1051::Species Irises::Iris|Magenta
1052::Formosa::Bougainvilleas|Magenta
1053::Damask Roses::Roses|Yellow
1054::Lily-Flowered Tulips::Tulips|Purple
1055::Zygopetalum OrchidsPhalaenopsis Orchids::Orchids|Orange
1056::LA hybrid lilies::Lilies|Yellow
1057::Coconut Ice::Sunflowers|Orange
1058::Dianthus Caryophyllus::Carnations|Magenta
1059::Turkenlouis::Poppies|White
1060::Louisiana Iris::Iris|Red
1061::Barbara Karst::Bougainvilleas|Purple
1062::Climbing Roses::Roses|Yellow
1063::Greigii Tulips::Tulips|Blue
1064::Epidendrum Orchids::Orchids|Blue
1065::Rosella�s Dream::Lilies|Ivory
1066::Pacino::Sunflowers|Purple
1067::Dianthus Pavonius::Carnations|Red
1068::Tallulah Belle::Poppies|Magenta
1069::Siberian Iris::Iris|Purple
1070::Gold Rush::Bougainvilleas|White
1071::Floribunda Roses::Roses|Ivory
1072::Single Late Tulips::Tulips|Blue
1073::Brassia Orchids::Orchids|Blue
1074::Longiflorium lilies::Lilies|Red
1075::Ms. Mars::Sunflowers|Purple
1076::Dianthus Chinensis Heddewigii::Carnations|Purple
1077::Picotee::Poppies|Blue
1078::Species Irises::Iris|Blue
1079::Barbara Karst::Bougainvilleas|Red
1080::Groundcover Roses::Roses|Ivory
1081::Greigii Tulips::Tulips|White
1082::Vanda Orchids::Orchids|Yellow
1083::Martagon Mix::Lilies|Ivory
1084::Coconut Ice::Sunflowers|Yellow
1085::Cheddar Pinks::Carnations|Purple
1086::Turkenlouis::Poppies|Purple
1087::Louisiana Iris::Iris|White
1088::Ms. Alice::Bougainvilleas|Yellow
1089::Floribunda Roses::Roses|Red
1090::Species Tulips::Tulips|Yellow
1091::Vanda Orchids::Orchids|Magenta
1092::Asiatic lilies::Lilies|White
1093::Elf::Sunflowers|Blue
1094::Dianthus superbus::Carnations|Blue
1095::Iceland poppy::Poppies|Blue
1096::Siberian Iris::Iris|Orange
1097::Silhouette::Bougainvilleas|Orange
1098::Centifolia Roses::Roses|Red
1099::Fringed Tulips::Tulips|Red
1100::Encyclia Orchids::Orchids|Ivory
1101::Blue Water Lilies::Lilies|Purple
1102::Irish Eyes::Sunflowers|Ivory
1103::Dianthus Plumarius::Carnations|White
1104::California Poppy::Poppies|Blue
1105::Siberian Iris::Iris|White
1106::Queen::Bougainvilleas|Red
1107::Groundcover Roses::Roses|Purple
1108::Fosteriana Tulips::Tulips|Purple
1109::Cattleya Orchids::Orchids|Blue
1110::Blue Water Lilies::Lilies|Yellow
1111::Orange Sun::Sunflowers|Blue
1112::Cheddar Pinks::Carnations|Ivory
1113::Corn Poppy::Poppies|Purple
1114::Dutch Iris::Iris|Yellow
1115::Raspberry-Ice::Bougainvilleas|Purple
1116::Groundcover Roses::Roses|Magenta
1117::Species Tulips::Tulips|Red
1118::Zygopetalum OrchidsPhalaenopsis Orchids::Orchids|Purple
1119::Orienpet lilies::Lilies|Purple
1120::Ring of Fire::Sunflowers|Purple
1121::Pinkball Wizard::Carnations|Orange
1122::Opium Poppy::Poppies|Orange
1123::Dutch Iris::Iris|Magenta
1124::Raspberry-Ice::Bougainvilleas|Orange
1125::David Austin Roses::Roses|White
1126::Triumph Tulips::Tulips|Ivory
1127::Cymbidium Orchids::Orchids|Magenta
1128::Martagon Mix::Lilies|White
1129::Sunflower Zohar::Sunflowers|Orange
1130::Dianthus American::Carnations|Purple
1131::Picotee::Poppies|Purple
1132::Louisiana Iris::Iris|Magenta
1133::Cherry Blossom::Bougainvilleas|Blue
1134::Polyantha Roses::Roses|Purple
1135::Single Late Tulips::Tulips|Orange
1136::Odontoglossum Orchids::Orchids|Purple
1137::Orienpet lilies::Lilies|Yellow
1138::Coconut Ice::Sunflowers|Ivory
1139::Pinkball Wizard::Carnations|Magenta
1140::Goliath::Poppies|Magenta
1141::Louisiana Iris::Iris|Purple
1142::Delta Dawn::Bougainvilleas|Red
1143::Bourbon Roses::Roses|Ivory
1144::Triumph Tulips::Tulips|Red
1145::Odontoglossum Orchids::Orchids|Red
1146::Starlette::Lilies|Purple
1147::Irish Eyes::Sunflowers|Yellow
1148::Dianthus Chinensis::Carnations|Purple
1149::California Poppy::Poppies|Magenta
1150::Dwarf Crested Iris::Iris|Orange
1151::Gold Rush::Bougainvilleas|Purple
1152::Groundcover Roses::Roses|Purple
1153::Triumph Tulips::Tulips|Purple
1154::Brassia Orchids::Orchids|Magenta
1155::Asiatic lilies::Lilies|Blue
1156::Sunflower Russian Mammoth::Sunflowers|Magenta
1157::Dianthus superbus::Carnations|Ivory
1158::Helen Elizabeth Poppy::Poppies|Purple
1159::Yellow Flag Iris::Iris|Orange
1160::Cherry Blossom::Bougainvilleas|Ivory
1161::Damask Roses::Roses|Ivory
1162::Kaufmanniana Tulips::Tulips|White
1163::Oncidium Orchids::Orchids|Blue
1164::Turk Cap lilies::Lilies|Red
1165::Coconut Ice::Sunflowers|White
1166::Cheddar Pinks::Carnations|Magenta
1167::Tallulah Belle::Poppies|Yellow
1168::Dwarf Bearded Iris::Iris|White
1169::Barbara Karst::Bougainvilleas|Blue
1170::Polyantha Roses::Roses|Ivory
1171::Darwin Hybrid Tulips::Tulips|Orange
1172::Cymbidium Orchids::Orchids|Yellow
1173::Asiatic lilies::Lilies|Purple
1174::Orange Sun::Sunflowers|Blue
1175::Dianthus Plumarius::Carnations|Purple
1176::Picotee::Poppies|Magenta
1177::Siberian Iris::Iris|Red
1178::Madonna::Bougainvilleas|Purple
1179::Polyantha Roses::Roses|Blue
1180::Double Tulips::Tulips|Ivory
1181::Zygopetalum OrchidsPhalaenopsis Orchids::Orchids|Purple
1182::Asiatic lilies::Lilies|Purple
1183::Orange Sun::Sunflowers|Red
1184::Dianthus Chinensis::Carnations|Purple
1185::Glow::Poppies|Purple
1186::Japanese Iris::Iris|Purple
1187::Queen::Bougainvilleas|Purple
1188::Damask Roses::Roses|Ivory
1189::Double Tulips::Tulips|White
1190::Brassia Orchids::Orchids|Magenta
1191::Longiflorium lilies::Lilies|White
1192::Lemon Queen::Sunflowers|Purple
1193::Dianthus Deltoides Maiden::Carnations|Magenta
1194::Himalayan Poppy::Poppies|Blue
1195::Reticulata iris::Iris|Orange
1196::Queen::Bougainvilleas|Yellow
1197::Floribunda Roses::Roses|Purple
1198::Single Late Tulips::Tulips|Ivory
1199::Oncidium Orchids::Orchids|Yellow
1200::Martagon Mix::Lilies|White
1201::Sunflower Elegance::Sunflowers|Orange
1202::Dianthus Neon Star::Carnations|Orange
1203::Picotee::Poppies|Yellow
1204::Yellow Flag Iris::Iris|Red
1205::Queen::Bougainvilleas|White
1206::Climbing Roses::Roses|Blue
1207::Single Early Tulips::Tulips|White
1208::Brassia Orchids::Orchids|White
1209::Starlette::Lilies|Red
1210::Solar Flare::Sunflowers|Purple
1211::Cheddar Pinks::Carnations|White
1212::California Poppy::Poppies|Red
1213::Species Irises::Iris|Ivory
1214::Queen::Bougainvilleas|Orange
1215::Centifolia Roses::Roses|Magenta
1216::Species Tulips::Tulips|Purple
1217::Cymbidium Orchids::Orchids|Blue
1218::Oriental lilies::Lilies|White
1219::Orange Sun::Sunflowers|Ivory
1220::Dianthus Armeria::Carnations|Yellow
1221::Picotee::Poppies|White
1222::Dwarf Crested Iris::Iris|Blue
1223::Stripe::Bougainvilleas|Red
1224::David Austin Roses::Roses|Blue
1225::Parrot Tulips::Tulips|White
1226::Zygopetalum OrchidsPhalaenopsis Orchids::Orchids|Blue
1227::Trumpet lilies::Lilies|Magenta
1228::Little Becka::Sunflowers|Red
1229::Dianthus Caryophyllus::Carnations|Magenta
1230::Himalayan Poppy::Poppies|White
1231::Bearded Iris::Iris|Magenta
1232::Silhouette::Bougainvilleas|Purple
1233::China Roses::Roses|White
1234::Fosteriana Tulips::Tulips|Magenta
1235::Epidendrum Orchids::Orchids|Red
1236::Starlette::Lilies|Purple
1237::Sunforest Mix::Sunflowers|Magenta
1238::Dianthus American::Carnations|Blue
1239::Helen Elizabeth Poppy::Poppies|Magenta
1240::Siberian Iris::Iris|Magenta
1241::Ms. Alice::Bougainvilleas|Red
1242::Bourbon Roses::Roses|Yellow
1243::Double Tulips::Tulips|Magenta
1244::Epidendrum Orchids::Orchids|Magenta
1245::Rosella�s Dream::Lilies|Blue
1246::Soraya::Sunflowers|Yellow
1247::Cheddar Pinks::Carnations|Orange
1248::Iceland poppy::Poppies|Purple
1249::German Iris::Iris|Blue
1250::Delta Dawn::Bougainvilleas|Yellow
1251::Gallica Roses::Roses|White
1252::Kaufmanniana Tulips::Tulips|White
1253::Odontoglossum Orchids::Orchids|Purple
1254::LA hybrid lilies::Lilies|Purple
1255::Goldie::Sunflowers|Purple
1256::Dianthus Plumarius::Carnations|Yellow
1257::California Poppy::Poppies|Ivory
1258::Bearded Iris::Iris|Magenta
1259::Gold Rush::Bougainvilleas|White
1260::Polyantha Roses::Roses|Ivory
1261::Species Tulips::Tulips|Red
1262::Cymbidium Orchids::Orchids|White
1263::Starlette::Lilies|White
1264::Irish Eyes::Sunflowers|Red
1265::Sweet William::Carnations|Yellow
1266::Ruffles::Poppies|Blue
1267::Japanese Iris::Iris|Yellow
1268::Scarlett-O-Hara::Bougainvilleas|Orange
1269::David Austin Roses::Roses|Red
1270::Lily-Flowered Tulips::Tulips|White
1271::Miltonia Orchids::Orchids|Ivory
1272::Rosella�s Dream::Lilies|Orange
1273::Soraya::Sunflowers|Blue
1274::Dianthus Plumarius::Carnations|Orange
1275::Turkenlouis::Poppies|Orange
1276::Dutch Iris::Iris|Orange
1277::Scarlett-O-Hara::Bougainvilleas|White
1278::Climbing Roses::Roses|Orange
1279::Double Tulips::Tulips|Purple
1280::Psychopsis Orchids::Orchids|Yellow
1281::Blue Water Lilies::Lilies|Yellow
1282::Goldie::Sunflowers|Purple
1283::Dianthus Superstar::Carnations|Yellow
1284::Picotee::Poppies|Orange
1285::Yellow Flag Iris::Iris|Blue
1286::Silhouette::Bougainvilleas|Red
1287::Groundcover Roses::Roses|Purple
1288::Double Tulips::Tulips|White
1289::Oncidium Orchids::Orchids|Orange
1290::Asiatic lilies::Lilies|White
1291::Sunflower Zohar::Sunflowers|Orange
1292::Sweet William::Carnations|Blue
1293::Turkish Delight::Poppies|Ivory
1294::Japanese Iris::Iris|Ivory
1295::Gold Rush::Bougainvilleas|Red
1296::Polyantha Roses::Roses|White
1297::Fringed Tulips::Tulips|Yellow
1298::Odontoglossum Orchids::Orchids|Red
1299::Canada lilies::Lilies|Orange
1300::Ms. Mars::Sunflowers|Yellow
1301::Dianthus Caryophyllus::Carnations|Purple
1302::Glow::Poppies|Blue
1303::Siberian Iris::Iris|Ivory
1304::Camarillo Fiesta::Bougainvilleas|Orange
1305::David Austin Roses::Roses|Yellow
1306::Darwin Hybrid Tulips::Tulips|Orange
1307::Oncidium Orchids::Orchids|Purple
1308::Oriental lilies::Lilies|Orange
1309::Solar Flare::Sunflowers|Orange
1310::Dianthus American::Carnations|Purple
1311::Oriental Poppy::Poppies|Blue
1312::Louisiana Iris::Iris|White
1313::Queen::Bougainvilleas|Magenta
1314::Polyantha Roses::Roses|Red
1315::Darwin Hybrid Tulips::Tulips|Ivory
1316::Cattleya Orchids::Orchids|Orange
1317::Canada lilies::Lilies|Orange
1318::Pacino::Sunflowers|Purple
1319::Dianthus Armeria::Carnations|Yellow
1320::Patty Plum::Poppies|Yellow
1321::Louisiana Iris::Iris|Yellow
1322::Barbara Karst::Bougainvilleas|Orange
1323::Damask Roses::Roses|White
1324::Greigii Tulips::Tulips|Yellow
1325::Zygopetalum OrchidsPhalaenopsis Orchids::Orchids|Red
1326::Trumpet lilies::Lilies|Blue
1327::Soraya::Sunflowers|White
1328::Dianthus Superstar::Carnations|Yellow
1329::Himalayan Poppy::Poppies|Red
1330::Japanese Iris::Iris|White
1331::Madonna::Bougainvilleas|Yellow
1332::Gallica Roses::Roses|Blue
1333::Kaufmanniana Tulips::Tulips|Purple
1334::Encyclia Orchids::Orchids|Orange
1335::Canada lilies::Lilies|Purple
1336::Sunflower Zohar::Sunflowers|Yellow
1337::Dianthus Deltoides Maiden::Carnations|Red
1338::Iceland poppy::Poppies|Magenta
1339::Siberian Iris::Iris|Blue
1340::Gold Rush::Bougainvilleas|Magenta
1341::Polyantha Roses::Roses|White
1342::Double Tulips::Tulips|Blue
1343::Psychopsis Orchids::Orchids|White
1344::Asiatic lilies::Lilies|Yellow
1345::Coconut Ice::Sunflowers|Orange
1346::Dianthus Armeria::Carnations|Orange
1347::Glow::Poppies|Purple
1348::Siberian Iris::Iris|Red
1349::Cherry Blossom::Bougainvilleas|Orange
1350::Polyantha Roses::Roses|Red
1351::Fringed Tulips::Tulips|Magenta
1352::Encyclia Orchids::Orchids|Magenta
1353::Oriental lilies::Lilies|Magenta
